PID,MS_SubClass,Lot_Frontage,Lot_Area,Street,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Gr_Liv_Area,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Mo_Sold,Yr_Sold,SalePrice
533128090,20,89,12461,Pave,1,1,8,5,1994,1624,2,0,2,1,5,1,757,7,2006,262000
527163010,60,75,10000,Pave,1,2,6,5,1993,1655,2,1,3,1,7,1,440,4,2010,175900
533130130,60,85,13143,Pave,1,2,8,5,1993,2349,2,1,4,1,9,1,762,6,2010,362500
534151175,60,80,10791,Pave,1,2,6,5,1993,2495,2,1,4,1,9,1,660,3,2010,243500
906204230,60,87,12361,Pave,1,2,6,7,1993,1802,2,1,3,1,8,1,1017,5,2010,218000
906223090,60,80,9938,Pave,1,2,7,5,1993,1949,2,1,3,1,8,1,574,6,2010,236000
924152030,60,74,12961,Pave,1,2,6,5,1993,1797,2,1,3,1,7,1,616,3,2010,231000
527163040,60,59,7837,Pave,1,2,6,7,1993,1571,2,1,3,1,7,1,380,5,2009,178000
527164020,20,58,7250,Pave,1,1,6,5,1993,1190,2,0,3,1,6,1,430,11,2009,166000
528365070,60,90,9900,Pave,1,2,7,5,1993,2646,2,1,4,1,9,1,656,4,2009,260000
906223060,60,75,9317,Pave,1,2,7,5,1993,1775,2,1,3,1,7,1,425,7,2009,213000
906223080,60,85,10560,Pave,1,2,7,5,1993,1879,2,1,3,1,8,1,473,8,2009,239900
527140090,120,41,5395,Pave,5,1,8,5,1993,1337,2,0,2,1,5,1,462,10,2008,180000
528365060,60,96,10542,Pave,1,2,7,5,1993,2418,2,1,3,1,9,1,983,8,2008,341000
528365080,60,91,10010,Pave,1,2,7,5,1993,2197,2,1,4,1,9,1,783,7,2008,287500
531382110,60,50,8480,Pave,1,2,6,5,1993,1680,2,1,3,1,7,0,474,10,2008,163000
531450170,60,76,9291,Pave,1,2,6,5,1993,1710,2,1,3,1,7,0,506,6,2008,187000
531451020,120,50,8012,Pave,5,1,6,5,1993,1617,2,0,2,1,5,1,533,7,2008,193000
531452140,120,55,7892,Pave,5,1,6,5,1993,1199,2,0,2,1,5,0,530,3,2008,153900
533250160,120,32,10846,Pave,5,1,8,5,1993,1719,1,1,1,1,6,2,473,5,2008,324000
906420130,60,59,11228,Pave,1,2,7,5,1993,2097,2,1,3,1,9,1,678,12,2008,228000
534151090,20,80,9547,Pave,1,1,7,6,1993,1594,2,0,2,1,6,1,472,7,2007,188500
534151180,60,78,10530,Pave,1,2,7,6,1993,2075,2,1,3,1,8,1,473,8,2007,255000
528360050,60,114,17242,Pave,1,2,9,5,1993,3500,3,1,4,1,11,1,959,5,2006,584500
906223180,60,80,9554,Pave,1,2,8,5,1993,1911,2,1,3,1,8,1,471,9,2006,215000
924151050,60,74,9627,Pave,1,2,7,5,1993,2000,2,1,3,1,9,1,650,11,2006,188000
527145080,120,43,5005,Pave,5,1,8,5,1992,1280,2,0,2,1,5,0,506,1,2010,191500
531451280,60,70,11218,Pave,1,2,6,5,1992,1845,2,1,3,1,8,1,462,5,2010,189000
533130020,60,107,10186,Pave,1,2,7,5,1992,1923,2,1,3,1,8,1,564,6,2010,190000
533130160,60,88,11134,Pave,1,2,8,5,1992,2225,2,1,4,1,7,1,713,6,2010,285000
531450120,60,70,7703,Pave,1,2,6,6,1992,1730,2,1,3,1,6,0,528,11,2009,171500
923400110,60,62,10429,Pave,1,2,5,5,1992,1287,1,1,3,1,6,0,440,7,2009,130000
527145090,120,39,5070,Pave,5,1,8,5,1992,1280,2,0,2,1,5,0,506,8,2008,180000
531450030,60,75,8285,Pave,1,2,7,5,1992,1737,2,1,3,1,7,0,506,5,2008,175000
528366070,60,88,11762,Pave,1,2,8,5,1992,2202,2,1,4,1,9,1,517,9,2007,263000
531451030,120,50,8012,Pave,5,1,6,5,1992,1575,2,0,2,1,5,0,529,7,2007,179200
531450040,60,65,7153,Pave,1,2,6,5,1992,1603,2,1,3,1,7,0,484,7,2006,175900
531451290,60,70,9370,Pave,1,2,6,5,1992,1731,2,1,3,1,7,0,462,10,2006,248500
533125120,60,105,11025,Pave,1,2,8,5,1992,2826,2,1,3,1,9,3,888,10,2006,334000
906420020,60,80,10041,Pave,1,2,8,5,1992,1915,2,1,3,1,8,1,506,2,2006,220000
923426070,60,63,10475,Pave,1,2,5,5,1991,1274,1,1,3,1,6,0,576,3,2010,136000
914476430,20,82,11070,Pave,1,1,5,5,1991,1595,2,0,2,1,5,0,672,4,2009,152000
914476450,20,74,9990,Pave,1,1,4,5,1991,1689,2,0,3,1,6,1,432,7,2008,228500
906203140,60,103,13125,Pave,1,2,7,5,1991,2127,2,1,4,1,8,1,833,11,2007,238000
531452100,120,50,7175,Pave,5,1,6,5,1991,1217,2,0,2,1,5,0,484,6,2006,151000
533110130,60,121,16059,Pave,1,2,8,5,1991,2417,2,1,4,1,9,1,462,4,2006,260000
527180040,20,85,10176,Pave,1,1,7,5,1990,1341,1,1,2,1,5,1,506,2,2010,171500
906402200,60,90,12376,Pave,1,2,7,5,1990,3222,3,0,5,1,11,2,594,5,2010,320000
527180100,20,99,11851,Pave,1,1,7,5,1990,1442,2,0,3,1,5,0,500,5,2009,180500
531452070,120,50,7175,Pave,5,1,6,5,1990,1332,2,0,2,1,5,0,542,2,2009,145000
906203120,20,90,14684,Pave,1,1,7,7,1990,2196,2,0,3,1,7,1,701,6,2009,271900
906204150,60,86,11839,Pave,1,2,7,5,1990,2329,2,1,4,1,10,1,514,5,2008,262280
527184110,120,35,5118,Pave,5,1,8,5,1990,1321,1,0,1,1,4,1,484,8,2007,212000
906201022,20,114,10357,Pave,1,1,7,5,1990,1442,2,0,3,1,6,1,719,5,2007,179900
906201023,60,116,13474,Pave,1,2,7,5,1990,2243,2,1,4,1,8,1,746,6,2007,225000
531452080,120,50,7175,Pave,5,1,6,5,1990,1398,2,0,2,1,5,0,542,7,2006,172000
916403020,20,50,8049,Pave,1,1,7,5,1990,1339,2,0,2,1,6,1,484,7,2006,180000
909455030,120,35,3907,Pave,5,1,8,6,1989,1034,1,0,1,1,4,1,598,4,2010,185000
909455040,120,35,3907,Pave,5,1,8,5,1989,1191,2,0,2,1,5,1,531,3,2010,162500
527183060,120,65,5950,Pave,5,1,8,5,1989,1337,2,0,2,1,5,1,462,4,2008,188500
916402015,20,75,12890,Pave,1,1,6,5,1989,1495,2,0,3,1,8,1,438,7,2008,150000
906204140,60,82,11287,Pave,1,2,7,6,1989,1982,2,1,3,1,7,1,575,1,2007,228500
906204180,60,88,12128,Pave,1,2,6,4,1989,2559,2,1,4,1,9,1,506,11,2006,209000
916225130,60,42,26178,Pave,1,2,7,5,1989,2519,2,1,4,1,9,2,628,4,2006,335000
534152100,60,80,10421,Pave,1,2,7,5,1988,1714,2,1,3,1,7,1,496,3,2010,196500
916403010,20,130,11457,Pave,1,1,6,5,1988,1412,2,0,3,1,6,1,576,3,2009,175000
527183030,120,40,4671,Pave,5,1,8,5,1988,1228,2,0,2,1,5,1,472,10,2008,189000
527301245,20,63,12680,Pave,1,1,7,6,1988,1688,2,0,2,1,6,1,528,6,2008,226500
527184020,120,38,4740,Pave,5,1,8,5,1988,1179,2,0,2,1,5,0,480,10,2007,182000
905352180,60,97,10029,Pave,1,2,6,5,1988,2060,2,1,4,1,8,1,521,9,2007,211000
909455060,120,35,3907,Pave,5,1,8,5,1988,1020,1,0,1,1,4,0,509,3,2007,200000
527354040,20,80,10400,Pave,1,1,7,5,1988,1872,2,0,3,1,6,1,604,6,2006,241500
914476500,90,82,11070,Pave,3,1,7,5,1988,1959,3,0,5,2,9,0,766,7,2006,171000
906201120,20,83,11980,Pave,1,1,7,5,1987,1433,1,1,1,1,4,2,528,6,2010,270000
916226090,120,46,4054,Pave,5,1,7,6,1987,1501,2,0,2,1,5,2,512,10,2007,244000
527182020,120,30,3701,Pave,5,1,8,5,1987,1204,2,0,2,1,5,0,461,8,2006,130000
527190050,160,44,5306,Pave,5,2,7,7,1987,1767,2,0,2,1,5,1,504,6,2006,239000
916402125,20,54,13811,Pave,1,1,6,6,1987,1137,2,0,2,1,5,1,551,7,2006,176000
527301170,60,46,20544,Pave,1,2,7,6,1986,2093,2,1,3,1,7,1,542,11,2008,215000
916226030,120,42,4084,Pave,5,1,7,6,1986,1501,2,0,2,1,6,1,512,7,2008,241500
916402115,20,47,12416,Pave,1,1,6,5,1986,1651,2,0,3,1,7,1,616,11,2008,184000
916402215,20,93,18265,Pave,1,1,6,5,1986,1256,2,0,3,1,6,1,578,3,2008,180000
906201200,60,86,10380,Pave,1,2,7,5,1986,2730,2,1,4,1,8,1,576,8,2007,301000
909475230,20,70,18044,Pave,1,1,8,5,1986,2726,2,1,2,1,6,1,691,8,2007,315000
906201030,60,77,9206,Pave,1,2,6,5,1985,1732,2,1,3,1,7,1,476,6,2010,178000
923276250,90,70,7700,Pave,3,2,5,2,1985,2432,4,2,4,2,10,0,616,2,2010,159000
916403040,20,42,10331,Pave,1,1,7,7,1985,1240,2,0,3,1,6,0,528,7,2007,174000
531452050,120,50,7175,Pave,5,1,6,5,1984,752,1,0,2,1,4,0,264,2,2010,125000
531453010,20,81,9672,Pave,1,1,6,5,1984,1097,2,0,3,1,6,0,480,5,2010,152000
923276030,20,76,12887,Pave,1,1,5,7,1984,833,1,0,2,1,5,0,495,4,2010,149900
905476230,120,42,4235,Pave,5,1,5,5,1984,1049,2,0,2,1,5,0,266,2,2009,139500
923275090,20,37,6951,Pave,1,1,5,5,1984,923,1,0,3,1,5,0,264,10,2008,119500
923426010,20,74,12395,Pave,1,1,5,6,1984,889,1,0,3,1,6,0,484,4,2008,137500
527328050,20,79,11850,Pave,1,1,6,6,1984,1177,2,0,3,1,6,0,495,8,2007,151500
905476225,120,39,3869,Pave,5,1,5,6,1984,1038,2,0,2,1,5,0,264,7,2007,130000
923425030,20,62,10447,Pave,1,1,5,6,1984,887,1,0,3,1,5,0,288,12,2007,124500
527301010,20,91,14145,Pave,1,1,7,7,1984,1621,2,0,3,1,8,0,440,5,2006,202500
923252100,20,59,6490,Pave,1,1,5,7,1983,816,1,0,2,1,4,0,264,4,2008,128500
914452190,20,71,9187,Pave,1,1,6,5,1983,1080,1,1,3,1,5,0,484,6,2007,134000
923276180,20,65,11625,Pave,1,1,5,7,1983,816,1,0,2,1,4,0,264,5,2007,139000
923277030,20,60,6600,Pave,1,1,5,9,1982,816,1,0,3,1,5,1,264,10,2008,130500
923277040,20,60,6600,Pave,1,1,5,8,1982,816,1,0,2,1,4,0,816,6,2008,138000
923277080,20,60,6600,Pave,1,1,5,6,1982,845,1,0,3,1,6,0,264,7,2008,134500
923252080,20,69,7599,Pave,1,1,4,6,1982,845,1,0,2,1,4,0,360,6,2007,129500
923275200,20,76,8314,Pave,1,1,5,7,1982,816,1,0,2,1,5,0,264,6,2007,124500
527355150,20,80,9600,Pave,1,1,8,5,1981,2524,2,1,4,1,9,1,542,7,2009,278000
531475220,90,75,8250,Pave,3,2,6,7,1981,1882,2,0,4,2,8,2,612,5,2009,160000
533253070,120,61,3782,Pave,5,1,8,5,1981,1226,1,0,1,1,4,2,484,9,2009,211500
533254050,20,110,15417,Pave,1,1,7,5,1981,1740,1,1,2,1,7,0,540,6,2009,241600
527302050,20,78,12090,Pave,1,1,6,6,1981,1422,2,0,3,1,7,1,576,6,2008,175500
527302060,60,78,12090,Pave,1,2,7,7,1981,1479,2,1,3,1,6,1,484,3,2007,176000
533350020,20,94,17778,Pave,1,1,8,5,1981,2497,2,0,2,1,7,2,676,3,2007,373000
533350050,20,68,50271,Pave,1,1,9,5,1981,1842,0,1,0,1,5,1,894,11,2006,385000
531451110,120,50,8012,Pave,5,1,6,5,1980,923,2,0,2,1,5,1,264,5,2010,143000
531453040,60,70,8400,Pave,1,2,6,6,1980,1564,2,1,3,1,7,1,476,4,2010,171000
533253060,120,30,4420,Pave,5,1,8,5,1980,788,1,0,1,1,3,1,484,6,2010,155000
527301320,60,94,13005,Pave,1,2,7,7,1980,2353,2,1,4,1,10,1,484,8,2009,260000
531452010,160,75,10762,Pave,5,2,6,6,1980,1217,1,1,3,1,6,1,288,4,2009,120000
909451040,160,24,1733,Pave,4,2,6,6,1980,1032,1,0,2,1,5,1,452,5,2009,115000
909451100,160,24,1488,Pave,5,2,6,6,1980,1229,1,1,2,1,5,1,462,10,2009,137000
909451140,160,24,1612,Pave,4,2,6,6,1980,1229,1,1,2,1,5,1,462,7,2009,121000
909451180,160,24,1300,Pave,5,2,6,6,1980,1229,1,1,2,1,5,1,462,5,2009,124000
527354160,60,80,10400,Pave,1,2,7,6,1980,2044,2,1,3,1,7,1,489,3,2008,185000
909451020,160,24,1879,Pave,4,2,6,6,1980,1032,1,0,2,1,5,1,462,12,2008,116500
909451150,160,24,1950,Pave,4,2,6,6,1980,1556,2,1,3,1,6,1,452,7,2008,151000
531451150,160,50,8012,Pave,5,2,6,5,1980,1266,1,1,2,1,5,2,283,7,2007,128000
533251110,20,80,12000,Pave,1,1,7,6,1980,2362,2,1,3,1,8,1,546,3,2007,255000
909451130,160,24,1782,Pave,4,2,6,6,1980,1045,1,0,2,1,5,1,462,12,2007,123900
527355280,20,79,10240,Pave,1,1,6,6,1980,1686,2,0,3,1,7,1,612,5,2006,207500
533253050,120,36,3640,Pave,4,1,8,5,1980,1036,1,0,1,1,4,1,484,9,2006,188000
533253090,120,40,3874,Pave,5,1,8,5,1980,1226,1,0,1,1,4,1,484,7,2006,190000
531452020,120,55,7892,Pave,5,1,6,5,1979,918,2,0,2,1,5,1,264,4,2010,99500
527302175,20,48,17043,Pave,1,1,6,5,1979,1586,2,0,3,1,7,1,435,1,2009,181000
906226070,90,64,7018,Pave,3,1,5,5,1979,1535,2,0,4,2,8,0,410,6,2009,118964
906226090,90,64,7018,Pave,3,2,5,5,1979,2228,2,0,6,2,8,0,720,6,2009,147983
906226100,90,64,7018,Pave,3,1,5,5,1979,1535,2,0,4,2,8,0,400,6,2009,118858
906226110,90,64,7018,Pave,3,1,5,5,1979,1535,2,0,4,2,8,0,400,6,2009,118858
906226120,90,64,7018,Pave,3,2,5,5,1979,2240,2,0,6,2,12,0,528,6,2009,142953
906226140,90,64,7007,Pave,3,1,5,5,1979,1513,2,0,4,2,8,0,400,6,2009,113722
907201280,20,76,6950,Pave,1,1,5,7,1979,914,1,0,2,1,5,0,444,10,2009,134900
527302210,20,85,14450,Pave,1,1,7,5,1979,1782,2,0,3,1,6,1,551,3,2008,220000
905352070,20,82,20270,Pave,1,1,7,6,1979,1524,2,0,3,1,7,2,478,4,2008,245000
527325090,60,61,11339,Pave,1,2,7,5,1979,1930,2,1,4,1,9,1,481,3,2007,192000
527354050,20,80,10400,Pave,1,1,6,5,1979,1353,2,0,2,1,5,1,478,8,2007,192350
913350030,20,69,23580,Pave,1,1,6,6,1979,1625,2,0,3,1,6,1,576,9,2006,242500
527302110,20,85,13175,Pave,1,1,6,6,1978,2073,2,0,3,1,7,2,500,2,2010,210000
527454200,160,24,2280,Pave,4,2,6,5,1978,1456,2,1,3,1,7,1,440,7,2010,146000
533253210,120,40,3880,Pave,4,1,8,6,1978,1226,1,0,1,1,4,1,484,1,2010,206000
527353020,20,80,10928,Pave,1,1,6,6,1978,1671,2,0,3,1,7,1,484,8,2009,200000
527354200,20,80,11088,Pave,1,1,6,5,1978,1707,2,0,3,1,7,1,479,5,2009,184000
527356040,20,82,11880,Pave,1,1,7,5,1978,1601,2,0,3,1,7,1,478,4,2009,157000
527455050,160,24,2364,Pave,5,2,6,5,1978,1548,2,1,3,1,7,1,440,7,2009,147000
527455060,160,24,2289,Pave,4,2,6,6,1978,1441,2,1,3,1,7,1,440,4,2009,148500
527455080,160,24,2364,Pave,5,2,6,5,1978,1456,2,1,3,1,6,1,440,4,2009,138000
905103040,60,70,11184,Pave,1,2,6,5,1978,1683,2,1,3,1,7,1,440,7,2009,172500
527302185,20,56,18559,Pave,1,1,7,5,1978,2064,2,0,3,1,7,2,550,8,2008,235000
527302090,20,93,12299,Pave,1,1,7,6,1978,1664,2,0,3,1,7,1,663,9,2007,213000
527455030,120,24,2304,Pave,4,1,7,7,1978,1055,2,0,2,1,4,0,319,4,2007,142500
533253180,120,40,3840,Pave,5,1,8,6,1978,1295,1,0,1,1,4,2,571,7,2007,213750
527355060,60,81,10530,Pave,1,2,7,5,1978,1857,2,1,4,1,8,1,482,7,2006,188900
527356020,60,80,16692,Pave,1,2,7,5,1978,2784,3,1,5,1,12,2,564,7,2006,250000
533253160,120,40,3876,Pave,4,1,8,5,1978,1226,1,0,1,1,4,1,484,7,2006,170000
905107070,60,74,7844,Pave,1,2,6,7,1978,1400,1,1,3,1,6,1,440,3,2006,149500
914452060,90,65,8385,Pave,3,1,6,5,1978,1664,2,0,4,2,10,0,616,10,2006,145000
527358140,20,105,11751,Pave,1,1,6,6,1977,1844,2,0,3,1,7,1,546,1,2010,190000
527452190,120,53,4043,Pave,5,1,6,5,1977,1069,2,0,2,1,4,1,440,7,2010,127500
907200280,20,38,15240,Pave,1,1,5,8,1977,1026,1,1,3,1,5,0,308,6,2010,150000
527276160,60,85,11900,Pave,1,2,5,6,1977,1934,2,1,3,1,6,1,567,7,2009,185000
527326040,20,85,11900,Pave,1,1,7,5,1977,1411,2,0,3,1,6,1,544,4,2009,82500
527454130,160,24,2349,Pave,4,2,6,5,1977,1456,2,1,3,1,6,1,440,5,2009,137900
532353130,20,71,7064,Pave,1,1,5,6,1977,980,1,0,3,1,6,0,484,7,2009,135000
534152120,20,80,9650,Pave,1,1,6,5,1977,1334,2,0,2,1,6,1,630,4,2009,167900
907202050,20,61,8800,Pave,1,1,5,7,1977,1040,2,0,3,1,5,0,484,9,2009,150500
908151050,60,75,7950,Pave,1,2,6,6,1977,1426,1,1,3,1,6,0,440,7,2009,159500
527452150,120,53,4043,Pave,5,1,6,6,1977,1069,2,0,2,1,4,0,440,10,2008,140000
527454120,120,24,2529,Pave,4,1,7,6,1977,1055,2,0,2,1,4,0,440,9,2008,148500
905352030,60,83,10005,Pave,1,2,7,5,1977,2022,2,1,4,1,8,1,505,3,2008,192000
914476010,20,75,10125,Pave,1,1,6,6,1977,1279,2,0,3,1,6,2,473,2,2008,171500
527325110,60,92,11952,Pave,1,2,7,6,1977,1969,2,1,3,1,8,1,534,11,2007,190000
531477040,90,60,8400,Pave,3,1,5,5,1977,2020,2,0,4,2,10,2,630,10,2007,144000
532353120,20,64,6285,Pave,1,1,5,5,1977,894,1,0,2,1,5,0,308,3,2007,120750
905107140,20,71,8197,Pave,1,1,6,5,1977,1285,1,1,3,1,7,1,528,4,2007,143500
907200270,20,45,8982,Pave,1,1,5,5,1977,1040,1,1,3,1,5,0,748,1,2007,134900
907202100,20,39,16300,Pave,1,1,5,4,1977,907,1,0,3,1,5,0,308,1,2007,130000
923229140,20,61,33983,Pave,1,1,5,6,1977,1676,1,1,3,1,6,2,672,5,2007,196000
923230010,60,68,8286,Pave,1,2,5,7,1977,1432,1,1,3,1,6,1,531,6,2007,157000
905108120,90,75,8235,Pave,3,1,5,4,1977,1949,2,0,6,2,10,0,586,5,2006,157000
907201160,60,50,8340,Pave,1,2,6,6,1977,1388,1,1,3,1,6,0,317,12,2006,157500
909425180,20,80,12984,Pave,1,1,5,6,1977,1647,2,0,3,1,7,1,621,3,2006,217500
923225190,160,41,2665,Pave,5,2,5,6,1977,1304,1,1,3,1,5,1,336,5,2006,104500
923225240,160,41,2665,Pave,5,2,5,6,1977,1475,2,0,4,1,6,1,336,7,2006,127000
923250060,20,80,17400,Pave,1,1,5,5,1977,1126,2,0,3,1,5,1,484,5,2006,160000
907200340,20,75,10650,Pave,1,1,5,6,1976,894,1,0,3,1,5,0,308,2,2010,128200
923225440,160,36,2592,Pave,5,2,5,3,1976,1112,1,1,3,1,4,0,336,4,2010,85000
527359050,20,80,10400,Pave,1,1,7,5,1976,1370,2,0,3,1,6,1,479,6,2009,152000
527453050,160,24,2308,Pave,5,2,6,5,1976,1548,2,1,3,1,7,1,440,9,2009,146000
527453060,160,24,2280,Pave,4,2,6,6,1976,1456,2,1,3,1,7,1,440,7,2009,148500
527455090,120,24,2104,Pave,5,1,7,6,1976,836,1,0,2,1,5,0,345,10,2009,128500
527325240,20,90,13068,Pave,1,1,6,5,1976,1211,2,0,3,1,6,1,461,11,2008,161000
527358120,20,104,11361,Pave,1,1,6,5,1976,1523,2,0,3,1,7,1,478,5,2008,180000
527359030,20,80,10400,Pave,1,1,6,5,1976,1444,2,0,2,1,5,1,473,4,2008,159900
527359070,60,80,10480,Pave,1,2,7,6,1976,1964,2,1,4,1,8,1,483,9,2008,205000
533350120,20,103,16280,Pave,1,1,8,9,1976,1671,3,0,3,1,6,1,550,5,2008,290000
908103280,20,65,6500,Pave,1,1,6,6,1976,1127,1,1,3,1,6,1,480,5,2008,135000
908152110,60,72,7200,Pave,1,2,6,7,1976,1398,1,1,3,1,6,1,440,2,2008,160500
914476080,90,76,10260,Pave,3,2,5,4,1976,1872,2,2,4,2,8,0,484,11,2008,100000
923225200,160,41,2665,Pave,5,2,5,7,1976,1475,2,0,4,1,6,1,336,5,2008,129500
527453010,160,24,2308,Pave,5,2,6,6,1976,1548,2,1,3,1,7,1,440,7,2007,155000
533252130,20,90,10768,Pave,1,1,5,8,1976,1437,2,0,3,1,6,1,528,7,2007,218000
533254130,20,80,9600,Pave,1,1,6,8,1976,1262,2,0,3,1,6,1,460,5,2007,181500
906475170,20,155,20064,Pave,1,1,8,6,1976,1743,0,1,0,1,5,2,529,5,2007,279000
923225040,120,44,4224,Pave,5,1,5,7,1976,1060,1,0,3,1,6,1,572,6,2007,129900
923225050,120,44,4224,Pave,5,1,5,5,1976,1142,1,1,3,1,6,1,528,8,2007,134000
923228390,160,21,1890,Pave,4,2,4,3,1976,1092,1,1,3,1,6,0,286,4,2007,75190
527376110,60,78,10140,Pave,1,2,7,5,1976,1664,2,1,4,1,8,1,528,3,2006,162900
527453070,120,24,2280,Pave,4,1,7,7,1976,1055,2,0,2,1,4,0,319,4,2006,137500
527455100,160,24,2179,Pave,4,2,6,5,1976,1456,2,1,3,1,6,1,460,7,2006,144000
923229110,90,55,12640,Pave,3,1,6,5,1976,1728,2,0,4,2,8,0,574,7,2006,150900
923230040,90,63,9297,Pave,3,1,5,5,1976,1728,2,0,4,2,8,0,560,7,2006,188000
527453130,160,24,2280,Pave,4,2,6,6,1975,1456,2,1,3,1,6,1,440,6,2010,149900
527453150,120,24,2280,Pave,4,1,7,6,1975,836,1,0,2,1,4,0,308,6,2010,120000
527375210,20,85,11050,Pave,1,1,7,5,1975,1193,2,0,3,1,5,1,506,8,2009,158000
527453140,120,24,2280,Pave,4,1,7,5,1975,1055,2,0,2,1,4,1,440,8,2009,123000
527453160,160,24,2308,Pave,5,2,6,6,1975,1456,2,1,4,1,7,0,460,5,2008,143000
907202240,20,40,14330,Pave,1,1,5,6,1975,1558,2,0,2,1,5,0,440,8,2008,163000
907203090,20,88,7990,Pave,1,1,5,6,1975,924,1,0,3,1,5,0,280,4,2008,110000
907202220,20,75,9675,Pave,1,1,5,6,1975,879,1,0,3,1,5,0,440,9,2007,120000
907203110,20,120,10356,Pave,1,1,5,6,1975,969,1,1,3,1,5,0,440,1,2007,122000
527356060,60,85,11475,Pave,1,2,6,6,1975,1552,2,1,3,1,6,1,434,2,2006,179900
527376090,20,78,10140,Pave,1,1,5,6,1975,1074,1,1,3,1,6,0,495,7,2006,153500
527452070,120,53,4043,Pave,5,1,6,5,1975,1069,2,0,2,1,4,1,440,7,2006,146300
906475200,20,62,70761,Pave,1,1,7,5,1975,1533,2,0,2,1,5,2,576,12,2006,280000
532479070,20,39,15410,Pave,1,1,6,6,1974,1494,2,0,3,1,7,2,461,4,2010,169000
526351100,20,85,10200,Pave,1,1,6,5,1974,1434,2,0,4,1,7,1,528,6,2009,157000
527375180,20,78,10140,Pave,1,1,6,6,1974,1116,2,0,3,1,6,1,528,4,2009,167900
527376100,20,78,10140,Pave,1,1,6,5,1974,1350,2,0,3,1,7,1,478,8,2009,165000
527454050,160,24,2308,Pave,5,2,6,5,1974,1322,2,1,3,1,6,1,440,6,2009,147000
534250400,60,80,9600,Pave,1,2,7,5,1974,2061,2,1,4,1,8,1,498,5,2009,168500
527401130,90,60,9000,Pave,3,2,5,5,1974,1792,2,2,4,2,8,0,480,6,2008,133000
532477030,20,95,19508,Pave,1,1,6,5,1974,1430,2,0,3,1,6,2,484,7,2008,192000
534177180,60,90,10800,Pave,1,2,6,7,1974,2614,2,1,4,1,9,1,624,6,2008,240000
534250410,60,76,9120,Pave,1,2,6,6,1974,1876,2,1,4,1,8,1,540,7,2008,185000
527377110,60,80,8000,Pave,1,2,6,6,1974,1877,2,1,4,1,8,1,488,11,2007,178900
532479050,20,44,10751,Pave,1,1,5,5,1974,1037,1,0,2,1,5,0,431,8,2007,129000
907200130,20,97,11800,Pave,1,1,5,5,1974,894,1,0,3,1,5,0,440,8,2007,131000
527377030,20,78,10140,Pave,1,1,6,6,1974,1309,1,1,3,1,5,1,484,1,2006,181000
527378010,20,80,10000,Pave,1,1,6,6,1974,1103,2,0,3,1,6,0,462,6,2006,155000
905300080,20,100,13350,Pave,1,1,5,5,1974,894,1,0,3,1,5,1,440,6,2006,142500
924100070,20,77,10010,Pave,1,1,5,5,1974,1389,1,0,2,1,6,1,418,4,2006,170000
923225390,120,31,2394,Pave,4,1,5,6,1973,945,1,0,2,1,5,1,253,5,2010,119500
527450280,160,21,1680,Pave,4,2,6,5,1973,987,1,1,2,1,5,0,264,7,2009,111000
527378020,20,80,10000,Pave,1,1,5,6,1973,1178,1,1,3,1,5,1,439,11,2008,157000
527450110,160,21,1680,Pave,4,2,6,5,1973,987,1,1,2,1,5,0,264,2,2008,103400
527450250,160,21,1680,Pave,4,2,6,5,1973,987,1,1,2,1,5,0,264,11,2008,100000
534250010,90,87,9246,Pave,3,1,5,5,1973,1656,2,0,4,2,8,0,506,11,2008,135000
526355170,20,95,13651,Pave,1,1,7,6,1973,2223,2,0,3,1,8,2,516,2,2007,244000
527450030,160,21,2205,Pave,4,2,6,6,1973,1092,1,1,3,1,6,0,264,2,2007,113500
527450150,160,21,1890,Pave,4,2,6,5,1973,1218,1,1,3,1,7,0,264,5,2007,113000
527450220,160,21,2058,Pave,4,2,6,5,1973,1218,1,1,4,1,7,0,264,12,2007,113700
532479140,20,43,12712,Pave,1,1,6,7,1973,1055,1,0,2,1,5,1,542,1,2007,147000
534177210,20,80,9600,Pave,1,1,7,6,1973,1242,1,1,3,1,6,1,528,9,2007,175500
527450010,160,24,2760,Pave,5,2,6,5,1973,1092,1,1,3,1,6,0,440,12,2006,105500
527450080,160,24,2160,Pave,5,2,5,6,1973,1365,1,1,3,1,7,1,440,6,2006,125500
527450210,160,21,1953,Pave,4,2,6,5,1973,987,1,1,2,1,5,0,264,6,2006,83000
923225260,160,42,3964,Pave,5,2,6,4,1973,2521,2,1,5,1,10,1,576,6,2006,151400
534176060,20,78,9360,Pave,1,1,6,7,1972,1381,1,1,3,1,5,1,676,3,2010,197500
907203070,20,68,7480,Pave,1,1,5,6,1972,876,1,0,3,1,5,0,484,6,2010,127000
923228370,160,21,1890,Pave,5,2,4,6,1972,1092,1,1,3,1,5,0,286,6,2010,85500
527451540,160,21,1680,Pave,4,2,6,6,1972,987,1,1,2,1,5,0,288,7,2009,97000
527451640,160,21,1680,Pave,4,2,6,8,1972,987,1,1,2,1,5,0,264,5,2009,118000
527451650,160,21,1680,Pave,4,2,5,7,1972,1302,2,1,3,1,6,0,264,2,2009,119500
907227030,20,36,15523,Pave,1,1,5,6,1972,864,1,0,3,1,5,1,338,8,2009,133500
